opportunity_id,customer_id,product_id,opportunity_name,stage,amount,probability,close_date,created_date,opportunity_type,region,sales_rep,lead_source,competitor
OPP-000854,CUST-000908,PROD-000018,Company X908 - Product R,Closed Lost,971249.04,52,2025-06-17,2025-02-20,Cross-sell,Latin America,Rep_20,Partner,
OPP-000855,CUST-000528,PROD-000013,Company H528 - Product M,Closed Won,729180.81,99,2024-09-12,2024-06-17,Renewal,North America,Rep_33,Web,Competitor A
OPP-000856,CUST-000139,PROD-000012,Company I139 - Product L,Prospecting,112958.97,71,2024-04-17,2023-10-28,New Business,APAC,Rep_30,Partner,
OPP-000857,CUST-000934,PROD-000017,Company X934 - Product Q,Closed Lost,786498.72,46,2024-07-17,2024-03-07,Renewal,North America,Rep_50,Sales,
OPP-000858,CUST-000735,PROD-000017,Company G735 - Product Q,Proposal,386312.5,11,2024-05-21,2024-02-05,Cross-sell,APAC,Rep_18,Referral,Competitor C
OPP-000859,CUST-000628,PROD-000006,Company D628 - Product F,Closed Lost,436921.98,39,2025-04-27,2025-02-03,Upsell,APAC,Rep_5,Sales,
OPP-000860,CUST-000254,PROD-000004,Company T254 - Product D,Prospecting,965194.32,30,2025-08-28,2025-05-18,Cross-sell,Latin America,Rep_15,Partner,
OPP-000861,CUST-000334,PROD-000009,Company V334 - Product I,Closed Lost,443326.24,11,2024-09-06,2024-04-21,Upsell,North America,Rep_3,Sales,
OPP-000862,CUST-000512,PROD-000008,Company R512 - Product H,Proposal,586856.91,85,2024-01-05,2023-09-26,Upsell,Latin America,Rep_48,Web,Competitor C
OPP-000863,CUST-000247,PROD-000013,Company M247 - Product M,Negotiation,418454.62,91,2023-07-24,2023-02-02,Cross-sell,Latin America,Rep_24,Sales,Competitor A
OPP-000864,CUST-000595,PROD-000014,Company W595 - Product N,Qualification,944614.13,16,2023-06-24,2023-03-29,Upsell,North America,Rep_44,Referral,
OPP-000865,CUST-000519,PROD-000012,Company Y519 - Product L,Closed Lost,126154.97,74,2023-07-06,2023-01-30,New Business,APAC,Rep_25,Web,Competitor B
OPP-000866,CUST-000683,PROD-000008,Company G683 - Product H,Qualification,255273.6,64,2024-12-28,2024-07-11,New Business,APAC,Rep_30,Partner,
OPP-000867,CUST-000927,PROD-000005,Company Q927 - Product E,Prospecting,47809.02,96,2025-04-07,2025-03-04,New Business,EMEA,Rep_45,Partner,Competitor B
OPP-000868,CUST-000013,PROD-000006,Company M13 - Product F,Negotiation,287401.48,35,2023-11-21,2023-07-31,Renewal,Latin America,Rep_9,Web,Competitor A
OPP-000869,CUST-000320,PROD-000004,Company H320 - Product D,Closed Lost,659377.66,72,2023-07-24,2023-05-13,Renewal,Latin America,Rep_12,Marketing,Competitor C
OPP-000870,CUST-000551,PROD-000017,Company E551 - Product Q,Negotiation,372156.18,65,2025-12-08,2025-08-06,Renewal,APAC,Rep_30,Referral,Competitor C
OPP-000871,CUST-000861,PROD-000013,Company C861 - Product M,Negotiation,347220.34,53,2024-06-20,2023-12-28,Cross-sell,North America,Rep_41,Partner,Competitor A
OPP-000872,CUST-000173,PROD-000013,Company Q173 - Product M,Proposal,330968.04,93,2025-09-30,2025-07-01,Renewal,APAC,Rep_38,Sales,
OPP-000873,CUST-000024,PROD-000003,Company X24 - Product C,Closed Lost,92149.06,24,2025-04-13,2024-12-28,Cross-sell,North America,Rep_3,Partner,Competitor A
OPP-000874,CUST-000485,PROD-000005,Company Q485 - Product E,Qualification,628022.97,30,2024-11-13,2024-07-26,Upsell,North America,Rep_17,Partner,Competitor B
OPP-000875,CUST-000129,PROD-000011,Company Y129 - Product K,Prospecting,942980.17,95,2025-09-20,2025-04-08,Upsell,APAC,Rep_13,Marketing,
OPP-000876,CUST-000824,PROD-000009,Company R824 - Product I,Proposal,105317.89,18,2025-01-12,2024-10-27,New Business,Latin America,Rep_1,Partner,Competitor C
OPP-000877,CUST-000758,PROD-000011,Company D758 - Product K,Proposal,713427.22,50,2024-07-25,2024-05-18,New Business,Latin America,Rep_43,Sales,Competitor A
OPP-000878,CUST-000345,PROD-000005,Company G345 - Product E,Closed Lost,144151.2,90,2025-07-25,2025-03-19,Cross-sell,Latin America,Rep_38,Web,Competitor B
OPP-000879,CUST-000175,PROD-000012,Company S175 - Product L,Closed Won,733344.6,80,2023-04-03,2023-01-27,Cross-sell,EMEA,Rep_10,Marketing,Competitor B
OPP-000880,CUST-000368,PROD-000008,Company D368 - Product H,Closed Lost,368752.32,40,2025-07-05,2025-04-22,New Business,EMEA,Rep_49,Sales,Competitor C
OPP-000881,CUST-000196,PROD-000003,Company N196 - Product C,Proposal,19510.86,99,2025-08-31,2025-06-18,Upsell,North America,Rep_27,Web,Competitor B
OPP-000882,CUST-000044,PROD-000011,Company R44 - Product K,Closed Lost,837141.53,12,2024-04-18,2023-10-24,Cross-sell,EMEA,Rep_28,Marketing,Competitor B
OPP-000883,CUST-000806,PROD-000016,Company Z806 - Product P,Closed Lost,97661.62,80,2025-05-05,2025-03-27,Cross-sell,North America,Rep_32,Sales,Competitor C
OPP-000884,CUST-000886,PROD-000005,Company B886 - Product E,Closed Won,323814.65,82,2024-06-18,2024-05-04,New Business,Latin America,Rep_27,Partner,
OPP-000885,CUST-000558,PROD-000001,Company L558 - Product A,Proposal,97655.22,93,2024-12-13,2024-09-14,Upsell,Latin America,Rep_15,Partner,Competitor C
OPP-000886,CUST-000161,PROD-000002,Company E161 - Product B,Prospecting,95480.45,86,2024-04-13,2024-02-21,New Business,EMEA,Rep_45,Sales,Competitor C
OPP-000887,CUST-000651,PROD-000011,Company A651 - Product K,Closed Lost,977620.2,43,2025-07-05,2025-01-28,Cross-sell,North America,Rep_3,Web,Competitor A
OPP-000888,CUST-000360,PROD-000013,Company V360 - Product M,Qualification,604818.34,97,2023-12-13,2023-07-26,Upsell,EMEA,Rep_44,Web,
OPP-000889,CUST-000417,PROD-000016,Company A417 - Product P,Negotiation,96312.39,73,2024-10-12,2024-07-13,Cross-sell,North America,Rep_11,Sales,Competitor A
OPP-000890,CUST-000197,PROD-000014,Company O197 - Product N,Prospecting,159229.94,31,2025-04-18,2025-02-25,Upsell,APAC,Rep_2,Referral,Competitor A
OPP-000891,CUST-000103,PROD-000007,Company Y103 - Product G,Prospecting,101344.26,85,2023-12-04,2023-08-18,New Business,APAC,Rep_3,Sales,
OPP-000892,CUST-000530,PROD-000015,Company J530 - Product O,Closed Won,60231.9,79,2024-12-04,2024-06-22,New Business,APAC,Rep_36,Referral,
OPP-000893,CUST-000810,PROD-000003,Company D810 - Product C,Negotiation,308998.39,56,2025-02-02,2024-11-24,Upsell,APAC,Rep_8,Marketing,
OPP-000894,CUST-000357,PROD-000005,Company S357 - Product E,Closed Lost,579957.53,85,2023-05-30,2023-04-21,Upsell,EMEA,Rep_18,Marketing,Competitor B
OPP-000895,CUST-000267,PROD-000009,Company G267 - Product I,Proposal,398629.54,81,2023-10-06,2023-07-16,New Business,North America,Rep_13,Web,Competitor B
OPP-000896,CUST-000346,PROD-000011,Company H346 - Product K,Negotiation,882191.52,90,2024-01-07,2023-08-28,Renewal,APAC,Rep_38,Marketing,Competitor C
OPP-000897,CUST-000207,PROD-000009,Company Y207 - Product I,Closed Lost,881196.01,18,2026-02-24,2025-09-24,New Business,Latin America,Rep_30,Marketing,Competitor B
OPP-000898,CUST-000748,PROD-000012,Company T748 - Product L,Closed Won,902893.91,21,2025-02-05,2024-12-08,Renewal,APAC,Rep_22,Partner,Competitor A
OPP-000899,CUST-000639,PROD-000017,Company O639 - Product Q,Prospecting,120894.37,36,2024-02-03,2023-11-25,New Business,North America,Rep_18,Sales,Competitor C
OPP-000900,CUST-000920,PROD-000008,Company J920 - Product H,Proposal,596509.38,65,2025-10-09,2025-09-02,Renewal,North America,Rep_6,Marketing,Competitor C
OPP-000901,CUST-000313,PROD-000004,Company A313 - Product D,Closed Won,480001.77,60,2025-10-30,2025-07-04,New Business,EMEA,Rep_49,Web,
OPP-000902,CUST-000033,PROD-000009,Company G33 - Product I,Closed Lost,161961.14,100,2024-05-17,2023-12-22,Upsell,EMEA,Rep_38,Sales,Competitor A
OPP-000903,CUST-000915,PROD-000002,Company E915 - Product B,Negotiation,758343.61,36,2025-06-24,2025-04-25,Renewal,Latin America,Rep_27,Marketing,Competitor B
OPP-000904,CUST-000010,PROD-000011,Company J10 - Product K,Negotiation,960084.21,74,2024-12-28,2024-11-09,New Business,APAC,Rep_50,Marketing,Competitor C
OPP-000905,CUST-000274,PROD-000013,Company N274 - Product M,Closed Lost,757492.7,13,2025-05-17,2025-02-28,Renewal,EMEA,Rep_46,Sales,Competitor A
OPP-000906,CUST-000853,PROD-000017,Company U853 - Product Q,Negotiation,870949.87,12,2024-04-12,2024-03-10,Cross-sell,EMEA,Rep_4,Referral,
OPP-000907,CUST-000599,PROD-000018,Company A599 - Product R,Negotiation,914857.4,60,2024-02-23,2023-10-15,Upsell,North America,Rep_31,Sales,Competitor B
OPP-000908,CUST-000491,PROD-000011,Company W491 - Product K,Closed Lost,466600.4,13,2024-01-15,2023-08-12,New Business,EMEA,Rep_42,Partner,
OPP-000909,CUST-000560,PROD-000008,Company N560 - Product H,Prospecting,783537.39,84,2025-09-21,2025-04-18,New Business,Latin America,Rep_34,Partner,Competitor A
OPP-000910,CUST-000027,PROD-000018,Company A27 - Product R,Negotiation,205921.72,33,2024-10-19,2024-07-26,Cross-sell,Latin America,Rep_42,Sales,Competitor A
OPP-000911,CUST-000683,PROD-000014,Company G683 - Product N,Negotiation,344268.79,78,2025-08-31,2025-03-29,Cross-sell,APAC,Rep_30,Partner,
OPP-000912,CUST-000337,PROD-000016,Company Y337 - Product P,Closed Won,556538.82,89,2025-02-22,2024-12-11,Upsell,APAC,Rep_6,Web,Competitor C
OPP-000913,CUST-000762,PROD-000018,Company H762 - Product R,Closed Lost,15152.12,83,2025-02-09,2024-09-06,Upsell,EMEA,Rep_47,Sales,
OPP-000914,CUST-000580,PROD-000005,Company H580 - Product E,Proposal,914200.87,98,2025-07-26,2025-05-21,Cross-sell,EMEA,Rep_36,Referral,Competitor C
OPP-000915,CUST-000498,PROD-000004,Company D498 - Product D,Proposal,362510.01,24,2025-04-24,2025-01-30,New Business,APAC,Rep_32,Referral,
OPP-000916,CUST-000970,PROD-000003,Company H970 - Product C,Prospecting,964216.72,49,2025-08-20,2025-03-11,Upsell,North America,Rep_33,Sales,
OPP-000917,CUST-000366,PROD-000018,Company B366 - Product R,Closed Won,565185.78,36,2024-11-08,2024-05-22,Renewal,EMEA,Rep_28,Sales,
OPP-000918,CUST-000306,PROD-000017,Company T306 - Product Q,Closed Won,842776.01,34,2025-08-24,2025-06-18,Upsell,North America,Rep_2,Referral,Competitor A
OPP-000919,CUST-000543,PROD-000004,Company W543 - Product D,Proposal,697908.4,62,2023-05-09,2023-02-03,Renewal,North America,Rep_35,Partner,
OPP-000920,CUST-000789,PROD-000012,Company I789 - Product L,Negotiation,426880.71,45,2024-04-25,2023-11-15,Renewal,Latin America,Rep_1,Web,Competitor C
OPP-000921,CUST-000410,PROD-000016,Company T410 - Product P,Negotiation,238579.4,21,2023-06-13,2023-04-11,New Business,APAC,Rep_37,Web,Competitor B
OPP-000922,CUST-000154,PROD-000011,Company X154 - Product K,Negotiation,339587.19,31,2023-10-13,2023-04-19,Renewal,Latin America,Rep_15,Web,
OPP-000923,CUST-000569,PROD-000008,Company W569 - Product H,Prospecting,267546.62,75,2023-05-26,2023-02-08,New Business,EMEA,Rep_12,Referral,Competitor A
OPP-000924,CUST-000281,PROD-000014,Company U281 - Product N,Closed Lost,778490.31,42,2023-06-13,2023-04-24,Cross-sell,APAC,Rep_44,Web,Competitor B
OPP-000925,CUST-000206,PROD-000011,Company X206 - Product K,Prospecting,709666.28,37,2024-11-15,2024-07-11,New Business,EMEA,Rep_42,Marketing,
OPP-000926,CUST-000021,PROD-000003,Company U21 - Product C,Negotiation,127080.12,49,2024-11-10,2024-07-05,New Business,EMEA,Rep_39,Sales,
OPP-000927,CUST-000273,PROD-000013,Company M273 - Product M,Prospecting,521233.06,31,2023-07-29,2023-03-19,New Business,Latin America,Rep_31,Partner,Competitor C
OPP-000928,CUST-000391,PROD-000012,Company A391 - Product L,Closed Lost,634286.63,58,2024-04-11,2023-12-14,Cross-sell,North America,Rep_27,Sales,
OPP-000929,CUST-000350,PROD-000007,Company L350 - Product G,Qualification,385977.1,42,2024-08-24,2024-05-27,Renewal,APAC,Rep_25,Web,Competitor A
OPP-000930,CUST-000467,PROD-000011,Company Y467 - Product K,Prospecting,206420.55,96,2024-01-08,2023-10-01,Cross-sell,APAC,Rep_17,Partner,Competitor C
OPP-000931,CUST-000550,PROD-000012,Company D550 - Product L,Closed Won,360630.59,62,2025-10-02,2025-05-17,New Business,EMEA,Rep_46,Marketing,Competitor B
OPP-000932,CUST-000049,PROD-000011,Company W49 - Product K,Prospecting,101788.68,62,2023-03-14,2023-01-08,Upsell,EMEA,Rep_3,Web,Competitor B
OPP-000933,CUST-000691,PROD-000001,Company O691 - Product A,Qualification,968987.36,58,2026-03-05,2025-09-06,Renewal,EMEA,Rep_27,Partner,Competitor B
OPP-000934,CUST-000187,PROD-000007,Company E187 - Product G,Prospecting,655116.72,66,2025-03-01,2024-12-08,Renewal,APAC,Rep_2,Referral,Competitor B
OPP-000935,CUST-000430,PROD-000015,Company N430 - Product O,Proposal,661539.0,17,2024-12-26,2024-07-01,Cross-sell,APAC,Rep_29,Web,Competitor A
OPP-000936,CUST-000032,PROD-000006,Company F32 - Product F,Closed Won,201741.91,13,2026-03-25,2025-09-30,New Business,Latin America,Rep_47,Web,Competitor C
OPP-000937,CUST-000503,PROD-000002,Company I503 - Product B,Closed Won,122366.95,34,2023-06-18,2023-02-03,Cross-sell,EMEA,Rep_6,Marketing,Competitor B
OPP-000938,CUST-000836,PROD-000015,Company D836 - Product O,Closed Won,632081.01,81,2024-01-16,2023-10-09,Upsell,Latin America,Rep_44,Web,
OPP-000939,CUST-000124,PROD-000011,Company T124 - Product K,Prospecting,694117.08,32,2023-07-08,2023-02-04,Cross-sell,EMEA,Rep_4,Referral,Competitor C
OPP-000940,CUST-000086,PROD-000007,Company H86 - Product G,Closed Lost,132872.45,33,2025-10-14,2025-06-16,Cross-sell,North America,Rep_27,Partner,
OPP-000941,CUST-000365,PROD-000016,Company A365 - Product P,Negotiation,433469.3,52,2025-05-21,2025-02-05,Upsell,Latin America,Rep_30,Marketing,
OPP-000942,CUST-000365,PROD-000006,Company A365 - Product F,Closed Lost,701182.15,55,2025-09-30,2025-05-12,Upsell,Latin America,Rep_30,Web,Competitor C
OPP-000943,CUST-000658,PROD-000015,Company H658 - Product O,Closed Won,17674.89,11,2023-08-19,2023-06-22,Renewal,EMEA,Rep_11,Marketing,
OPP-000944,CUST-000417,PROD-000012,Company A417 - Product L,Proposal,312972.64,84,2023-11-08,2023-07-29,Cross-sell,North America,Rep_11,Referral,Competitor B
OPP-000945,CUST-000922,PROD-000006,Company L922 - Product F,Proposal,677416.32,62,2023-11-20,2023-08-28,Upsell,Latin America,Rep_21,Sales,
OPP-000946,CUST-000494,PROD-000009,Company Z494 - Product I,Closed Lost,519243.15,72,2023-12-05,2023-10-13,New Business,EMEA,Rep_40,Marketing,Competitor A
OPP-000947,CUST-000343,PROD-000012,Company E343 - Product L,Prospecting,470472.07,23,2024-06-01,2024-03-31,Cross-sell,Latin America,Rep_46,Partner,
OPP-000948,CUST-000628,PROD-000011,Company D628 - Product K,Prospecting,740290.28,40,2024-03-30,2024-02-19,Cross-sell,APAC,Rep_5,Referral,Competitor C
OPP-000949,CUST-000263,PROD-000003,Company C263 - Product C,Proposal,98963.57,46,2024-10-08,2024-07-26,Upsell,North America,Rep_3,Partner,Competitor C
OPP-000950,CUST-000060,PROD-000003,Company H60 - Product C,Qualification,789303.72,79,2025-05-23,2025-03-03,Upsell,EMEA,Rep_3,Web,Competitor B
OPP-000951,CUST-000182,PROD-000007,Company Z182 - Product G,Closed Won,811581.07,55,2025-04-03,2024-11-21,Renewal,Latin America,Rep_12,Referral,
OPP-000952,CUST-000009,PROD-000001,Company I9 - Product A,Closed Lost,216037.49,27,2023-09-21,2023-05-08,Cross-sell,North America,Rep_11,Web,Competitor C
OPP-000953,CUST-000408,PROD-000012,Company R408 - Product L,Negotiation,951079.69,70,2024-12-07,2024-10-14,New Business,EMEA,Rep_42,Partner,
OPP-000954,CUST-000921,PROD-000004,Company K921 - Product D,Qualification,884696.15,18,2025-01-07,2024-07-27,Renewal,EMEA,Rep_38,Marketing,
OPP-000955,CUST-000060,PROD-000014,Company H60 - Product N,Closed Won,284819.28,10,2025-08-21,2025-03-20,New Business,EMEA,Rep_3,Marketing,
OPP-000956,CUST-000226,PROD-000003,Company R226 - Product C,Prospecting,307689.8,61,2023-08-06,2023-05-03,Cross-sell,North America,Rep_30,Web,Competitor A
OPP-000957,CUST-000870,PROD-000008,Company L870 - Product H,Prospecting,999364.9,74,2025-12-18,2025-09-18,New Business,APAC,Rep_11,Referral,
OPP-000958,CUST-000361,PROD-000018,Company W361 - Product R,Proposal,180737.27,48,2024-06-10,2024-01-07,Upsell,EMEA,Rep_5,Referral,
OPP-000959,CUST-000296,PROD-000018,Company J296 - Product R,Closed Lost,767740.37,100,2025-08-13,2025-05-28,Upsell,EMEA,Rep_45,Web,
OPP-000960,CUST-000618,PROD-000006,Company T618 - Product F,Proposal,563972.18,73,2026-02-14,2025-09-20,New Business,North America,Rep_6,Marketing,
OPP-000961,CUST-000854,PROD-000014,Company V854 - Product N,Closed Won,888482.54,90,2024-10-02,2024-07-27,Cross-sell,Latin America,Rep_1,Sales,Competitor B
OPP-000962,CUST-000545,PROD-000003,Company Y545 - Product C,Prospecting,165255.89,93,2024-05-29,2023-12-09,New Business,EMEA,Rep_13,Referral,Competitor B
OPP-000963,CUST-000225,PROD-000001,Company Q225 - Product A,Qualification,412117.14,83,2025-08-10,2025-02-12,New Business,North America,Rep_34,Referral,
OPP-000964,CUST-000535,PROD-000018,Company O535 - Product R,Negotiation,417815.39,12,2025-01-18,2024-11-12,Renewal,North America,Rep_7,Partner,Competitor B
OPP-000965,CUST-000123,PROD-000009,Company S123 - Product I,Qualification,830655.3,92,2024-11-15,2024-07-16,Renewal,EMEA,Rep_46,Marketing,
OPP-000966,CUST-000564,PROD-000010,Company R564 - Product J,Negotiation,760400.84,95,2024-04-24,2023-11-11,Upsell,EMEA,Rep_46,Marketing,Competitor A
OPP-000967,CUST-000484,PROD-000013,Company P484 - Product M,Prospecting,197022.79,70,2025-05-31,2025-04-29,New Business,Latin America,Rep_42,Web,Competitor A
OPP-000968,CUST-000342,PROD-000007,Company D342 - Product G,Qualification,492543.97,17,2025-09-22,2025-04-10,Renewal,EMEA,Rep_13,Web,
OPP-000969,CUST-000314,PROD-000018,Company B314 - Product R,Qualification,46218.61,100,2023-09-26,2023-08-19,Upsell,North America,Rep_25,Partner,
OPP-000970,CUST-000711,PROD-000008,Company I711 - Product H,Closed Won,163005.05,98,2024-02-23,2023-10-05,Renewal,EMEA,Rep_3,Partner,
OPP-000971,CUST-000460,PROD-000017,Company R460 - Product Q,Negotiation,934531.01,32,2024-08-07,2024-03-26,Cross-sell,North America,Rep_50,Marketing,
OPP-000972,CUST-000366,PROD-000010,Company B366 - Product J,Proposal,676465.65,44,2025-07-23,2025-03-28,Renewal,EMEA,Rep_28,Partner,
OPP-000973,CUST-000920,PROD-000011,Company J920 - Product K,Negotiation,476182.17,56,2023-08-25,2023-05-17,New Business,North America,Rep_6,Referral,
OPP-000974,CUST-000974,PROD-000018,Company L974 - Product R,Closed Won,111933.24,85,2023-09-21,2023-06-14,Renewal,EMEA,Rep_44,Web,
OPP-000975,CUST-000540,PROD-000004,Company T540 - Product D,Prospecting,860513.5,15,2024-03-13,2023-12-25,Cross-sell,North America,Rep_49,Partner,Competitor B
OPP-000976,CUST-000999,PROD-000003,Company K999 - Product C,Qualification,70400.02,65,2025-04-27,2025-02-11,Renewal,APAC,Rep_15,Referral,Competitor B
OPP-000977,CUST-000860,PROD-000011,Company B860 - Product K,Qualification,133757.26,59,2023-06-04,2023-03-01,Cross-sell,North America,Rep_30,Sales,Competitor C
OPP-000978,CUST-000444,PROD-000013,Company B444 - Product M,Negotiation,230453.76,11,2025-10-10,2025-09-02,Renewal,Latin America,Rep_46,Partner,Competitor A
OPP-000979,CUST-000672,PROD-000011,Company V672 - Product K,Negotiation,234829.29,21,2025-06-09,2025-01-20,Cross-sell,EMEA,Rep_37,Sales,Competitor B
OPP-000980,CUST-000862,PROD-000008,Company D862 - Product H,Negotiation,405714.95,71,2024-02-07,2023-10-06,New Business,APAC,Rep_42,Sales,Competitor C
OPP-000981,CUST-000317,PROD-000011,Company E317 - Product K,Closed Won,208104.61,91,2025-06-21,2024-12-26,New Business,Latin America,Rep_44,Marketing,Competitor C
OPP-000982,CUST-000875,PROD-000006,Company Q875 - Product F,Qualification,405446.04,62,2025-08-01,2025-05-10,Upsell,APAC,Rep_28,Sales,
OPP-000983,CUST-000248,PROD-000007,Company N248 - Product G,Qualification,224928.37,43,2024-05-22,2024-03-20,Upsell,Latin America,Rep_17,Referral,Competitor C
OPP-000984,CUST-000455,PROD-000006,Company M455 - Product F,Negotiation,167747.46,76,2025-03-13,2024-12-14,Renewal,APAC,Rep_33,Sales,Competitor B
OPP-000985,CUST-000254,PROD-000009,Company T254 - Product I,Closed Lost,184946.74,53,2024-11-18,2024-05-24,Upsell,Latin America,Rep_15,Marketing,Competitor A
OPP-000986,CUST-000596,PROD-000002,Company X596 - Product B,Qualification,720286.14,99,2023-10-09,2023-08-27,New Business,North America,Rep_14,Referral,
OPP-000987,CUST-000321,PROD-000001,Company I321 - Product A,Qualification,658430.22,42,2023-12-24,2023-11-16,Upsell,Latin America,Rep_6,Web,Competitor A
OPP-000988,CUST-000189,PROD-000013,Company G189 - Product M,Qualification,199176.52,35,2023-12-01,2023-10-01,Upsell,APAC,Rep_40,Referral,Competitor C
OPP-000989,CUST-000322,PROD-000007,Company J322 - Product G,Negotiation,638271.16,20,2024-03-13,2024-01-11,Cross-sell,Latin America,Rep_6,Web,
OPP-000990,CUST-000616,PROD-000016,Company R616 - Product P,Prospecting,276688.38,38,2025-02-21,2024-10-02,New Business,Latin America,Rep_9,Referral,
OPP-000991,CUST-000658,PROD-000010,Company H658 - Product J,Closed Lost,645300.43,57,2025-05-29,2025-03-31,Renewal,EMEA,Rep_11,Web,
OPP-000992,CUST-000775,PROD-000018,Company U775 - Product R,Negotiation,544950.22,93,2025-03-13,2024-11-05,Cross-sell,APAC,Rep_31,Partner,Competitor C
OPP-000993,CUST-000258,PROD-000018,Company X258 - Product R,Proposal,730627.36,98,2024-01-16,2023-11-11,New Business,Latin America,Rep_45,Partner,
OPP-000994,CUST-000999,PROD-000004,Company K999 - Product D,Closed Lost,543985.57,38,2025-04-09,2024-11-12,Upsell,APAC,Rep_15,Web,Competitor C
OPP-000995,CUST-000040,PROD-000017,Company N40 - Product Q,Proposal,214196.04,28,2023-06-25,2023-01-31,Upsell,APAC,Rep_40,Referral,
OPP-000996,CUST-000355,PROD-000009,Company Q355 - Product I,Closed Won,369032.95,36,2024-09-23,2024-06-18,Upsell,APAC,Rep_6,Referral,
OPP-000997,CUST-000532,PROD-000014,Company L532 - Product N,Closed Lost,804760.99,14,2023-11-01,2023-08-07,Renewal,North America,Rep_35,Referral,
OPP-000998,CUST-000388,PROD-000014,Company X388 - Product N,Closed Lost,675408.94,37,2024-07-17,2024-04-24,New Business,Latin America,Rep_37,Partner,Competitor A
OPP-000999,CUST-000939,PROD-000015,Company C939 - Product O,Qualification,103657.07,75,2024-01-04,2023-09-01,Renewal,EMEA,Rep_8,Partner,Competitor C
